Episodes,Episodic Return,Epsilon
924,23,0.8615500000000152
925,31,0.8614000000000153
926,24,0.8612500000000153
927,76,0.8611000000000153
928,32,0.8609500000000153
929,32,0.8608000000000153
930,10,0.8606500000000153
931,20,0.8605000000000154
932,30,0.8603500000000154
933,6,0.8602000000000154
934,36,0.8600500000000154
935,82,0.8599000000000154
936,2,0.8597500000000154
937,28,0.8596000000000155
938,35,0.8594500000000155
939,43,0.8593000000000155
940,17,0.8591500000000155
941,37,0.8590000000000155
942,94,0.8588500000000155
943,27,0.8587000000000156
944,-3,0.8585500000000156
945,31,0.8584000000000156
946,-1,0.8582500000000156
947,12,0.8581000000000156
948,16,0.8579500000000156
949,6,0.8578000000000157
950,16,0.8576500000000157
951,28,0.8575000000000157
952,37,0.8573500000000157
953,7,0.8572000000000157
954,39,0.8570500000000157
955,35,0.8569000000000158
956,41,0.8567500000000158
957,-8,0.8566000000000158
958,21,0.8564500000000158
959,22,0.8563000000000158
960,6,0.8561500000000158
961,43,0.8560000000000159
962,28,0.8558500000000159
963,102,0.8557000000000159
964,77,0.8555500000000159
965,22,0.8554000000000159
966,32,0.8552500000000159
967,63,0.855100000000016
968,88,0.854950000000016
969,100,0.854800000000016
970,30,0.854650000000016
971,23,0.854500000000016
972,-1,0.854350000000016
973,-3,0.8542000000000161
974,8,0.8540500000000161
975,37,0.8539000000000161
976,15,0.8537500000000161
977,15,0.8536000000000161
978,36,0.8534500000000161
979,17,0.8533000000000162
980,-4,0.8531500000000162
981,11,0.8530000000000162
982,37,0.8528500000000162
983,22,0.8527000000000162
984,32,0.8525500000000162
985,48,0.8524000000000163
986,49,0.8522500000000163
987,-2,0.8521000000000163
988,98,0.8519500000000163
989,16,0.8518000000000163
990,15,0.8516500000000163
991,-8,0.8515000000000164
992,46,0.8513500000000164
993,25,0.8512000000000164
994,29,0.8510500000000164
995,13,0.8509000000000164
996,22,0.8507500000000164
997,45,0.8506000000000165
998,81,0.8504500000000165
999,13,0.8503000000000165
1000,80,0.8501500000000165
1001,87,0.8500000000000165
1002,79,0.8498500000000165
1003,2,0.8497000000000166
1004,3,0.8495500000000166
1005,91,0.8494000000000166
1006,17,0.8492500000000166
1007,32,0.8491000000000166
1008,19,0.8489500000000166
1009,76,0.8488000000000167
1010,70,0.8486500000000167
1011,9,0.8485000000000167
1012,-12,0.8483500000000167
1013,80,0.8482000000000167
1014,79,0.8480500000000167
1015,16,0.8479000000000168
1016,52,0.8477500000000168
1017,24,0.8476000000000168
1018,33,0.8474500000000168
1019,21,0.8473000000000168
1020,36,0.8471500000000168
1021,23,0.8470000000000169
1022,43,0.8468500000000169
1023,-32,0.8467000000000169
1024,15,0.8465500000000169
1025,81,0.8464000000000169
1026,17,0.8462500000000169
1027,28,0.846100000000017
1028,15,0.845950000000017
1029,55,0.845800000000017
1030,26,0.845650000000017
1031,-1,0.845500000000017
1032,27,0.845350000000017
1033,43,0.845200000000017
1034,-7,0.8450500000000171
1035,46,0.8449000000000171
1036,93,0.8447500000000171
1037,21,0.8446000000000171
1038,10,0.8444500000000171
1039,87,0.8443000000000171
1040,13,0.8441500000000172
1041,33,0.8440000000000172
1042,4,0.8438500000000172
1043,24,0.8437000000000172
1044,66,0.8435500000000172
1045,1,0.8434000000000172
1046,38,0.8432500000000173
1047,19,0.8431000000000173
1048,70,0.8429500000000173
1049,78,0.8428000000000173
1050,6,0.8426500000000173
1051,23,0.8425000000000173
1052,35,0.8423500000000174
1053,78,0.8422000000000174
1054,17,0.8420500000000174
1055,9,0.8419000000000174
1056,8,0.8417500000000174
1057,10,0.8416000000000174
1058,3,0.8414500000000175
1059,33,0.8413000000000175
1060,26,0.8411500000000175
1061,43,0.8410000000000175
1062,42,0.8408500000000175
